id1,id1Pre,Name1,id2,id2Pre,Name2,wight
19,464,齊己,162,6358,廣濟,2
19,464,齊己,578,16733,王振,2
19,464,齊己,764,23508,无願,2
19,464,齊己,785,23669,西蟾,2
19,464,齊己,1423,45533,雙泉,2
19,464,齊己,2026,72751,吳守明,2
19,464,齊己,2708,88115,南雅,2
19,464,齊己,3844,127443,華頂,2
19,464,齊己,3948,129649,黃平素,2
19,464,齊己,4471,146728,惠空,2
19,464,齊己,5000,164292,陸龜蒙,2
19,464,齊己,5035,166428,體休,2
19,464,齊己,23,1901,節大德,2
30,2083,方千,35,3265,方郜,2
30,2083,方千,338,9132,許牘,2
30,2083,方千,755,23310,于丹,2
30,2083,方千,1037,32547,張晝,2
30,2083,方千,1350,42946,鄧芮,2
30,2083,方千,2030,72808,吳道隱,2
30,2083,方千,3413,115799,韋郜,2
30,2083,方千,4713,153159,喻坦之,2
42,3356,高正臣,3794,124490,韓仲宣,2
42,3356,高正臣,1353,42971,弓嗣初,2
42,3356,高正臣,52,3520,高瑾,2
42,3356,高正臣,5100,167563,陳嘉言,2
42,3356,高正臣,5141,168134,周彥暉,2
42,3356,高正臣,57,3587,高嶠,2
42,3356,高正臣,5174,169228,周思鈞,2
42,3356,高正臣,5809,500312,陳子昂,2
52,3520,高瑾,1836,59338,崔知賢,2
97,5149,席謙,4047,133203,杜甫,2
126,5554,唐彥謙,102,5228,應德茂,2
126,5554,唐彥謙,104,5243,應浩然,2
154,6092,唐暄,1075,33125,張氏,2
161,6146,廣宣,4055,136650,杜羔,2
204,6904,章孝標,579,16742,王播,2
234,7417,顏須,244,7510,顏真卿,2
235,7434,顔顓,244,7510,顏真卿,2
237,7457,顔峴,244,7510,顏真卿,2
244,7510,顏真卿,2675,87682,左輔元,2
244,7510,顏真卿,3492,117408,韋介,2
244,7510,顏真卿,5880,501455,楊憑,2
244,7510,顏真卿,4202,141457,楊凝,2
251,7888,譚用之,5124,167799,陳陶,2
293,8483,郭良,1888,61438,朱放,2
348,9216,許渾,76,4847,高蔓,2
348,9216,許渾,677,18873,元孚,2
348,9216,許渾,1069,33065,張厚,2
348,9216,許渾,1362,43060,邢羣,2
348,9216,許渾,1560,52528,盧鈞,2
348,9216,許渾,1818,58974,崔鄲,2
348,9216,許渾,5733,182907,房千里,2
348,9216,許渾,2371,80659,宋邧,2
348,9216,許渾,2396,81495,宋申錫,2
348,9216,許渾,2723,89721,李彥佐,2
348,9216,許渾,2761,92331,李詡,2
348,9216,許渾,2987,101259,李定言,2
348,9216,許渾,3004,101669,李叢,2
348,9216,許渾,3164,106656,李夷簡,2
348,9216,許渾,3523,117894,袁都,2
348,9216,許渾,4218,141693,楊攀,2
348,9216,許渾,4555,148807,契盈,2
354,10842,許敬宗,4895,160449,劉孝孫,2
354,10842,許敬宗,5023,166054,陸敬,2
354,10842,許敬宗,750,23202,于志寧,2
359,11041,許景先,3271,110199,李隆基,2
366,11120,許棠,700,22245,元遂,2
414,11991,王建,884,28139,張弘靖,2
414,11991,王建,3407,115669,韋皋,2
414,11991,王建,4277,143229,胡証（胡證）,2
414,11991,王建,5504,178705,鄭權,2
419,12819,王琚,864,26474,張說,2
432,13017,王維,666,18755,丁寓,2
432,13017,王維,2088,73546,黎昕,2
432,13017,王維,2124,74027,殷遙,2
432,13017,王維,3143,105837,李楫,2
432,13017,王維,3484,117284,韋陟,2
432,13017,王維,3498,117473,韋恆,2
432,13017,王維,3646,121967,苑咸,2
432,13017,王維,3722,123127,慕容承,2
447,14415,王貞白,5533,179052,鄭谷,2
560,16094,王勃,3885,128423,薛昇華,2
560,16094,王勃,3914,129142,薛華,2
568,16274,王韞秀,5652,181866,元載,2
592,16917,王昌齡,190,6677,辛漸,2
592,16917,王昌齡,1970,71390,皇甫岳,2
592,16917,王昌齡,3817,125079,韓士,2
592,16917,王昌齡,4888,160323,劉眘虛,2
602,17555,王丘,864,26474,張說,2
635,17976,王光庭,864,26474,張說,2
685,19027,元結,158,6121,唐節,2
685,19027,元結,5589,180792,党曄,2
686,19128,元稹,444,14387,王師範,2
686,19128,元稹,705,22411,元樊,2
686,19128,元稹,868,27873,張正甫,2
686,19128,元稹,1482,49070,盧經濟,2
686,19128,元稹,1522,51722,盧士衍,2
686,19128,元稹,1531,51794,盧戡,2
686,19128,元稹,1608,53305,熊士登,2
686,19128,元稹,3392,115520,韋臧文,2
686,19128,元稹,3426,115982,韋叢,2
686,19128,元稹,3489,117371,韋貫之,2
686,19128,元稹,4095,138766,林蘊,2
686,19128,元稹,4750,153687,馬逢,2
686,19128,元稹,4890,160408,劉頗,2
686,19128,元稹,5152,168349,周師範,2
742,22920,于鵠,3039,102651,李暹,2
742,22920,于鵠,3776,124246,樊澤,2
762,23485,平曾,3913,129129,薛苹,2
766,23525,天寶宮人,5736,182985,顧況,2
820,24265,賈島,7,68,龐嚴,2
820,24265,賈島,464,14782,王參,2
820,24265,賈島,1317,41197,孟融,2
820,24265,賈島,1964,70147,皇甫荀,2
820,24265,賈島,2025,72737,吳之問,2
820,24265,賈島,3047,103196,李溟,2
820,24265,賈島,3606,121564,董武,2
820,24265,賈島,4106,139377,獨孤崇,2
820,24265,賈島,4133,139656,賀蘭朋吉,2
820,24265,賈島,4559,148850,唯貞,2
820,24265,賈島,4584,149170,田穎,2
820,24265,賈島,5463,178188,鄭從志,2
836,25804,賈弇,4669,152000,嚴維,2
859,26272,張謂,5453,178052,鄭伯璵,2
864,26474,張說,375,11519,玉真公主,2
864,26474,張說,597,17498,王晙,2
864,26474,張說,1024,32403,張均,2
864,26474,張說,1898,61689,朱使欣,2
864,26474,張說,1982,71943,魏元忠,2
864,26474,張說,2293,78783,宇文融,2
864,26474,張說,2831,94049,李重俊,2
864,26474,張說,3566,118644,姚紹之,2
864,26474,張說,3667,122366,蕭嵩,2
864,26474,張說,5001,165706,陸景初,2
870,27909,張元一,1298,39539,武懿宗,2
870,27909,張元一,1304,39585,武則天,2
905,28551,張喬,2854,94262,李頻,2
922,28981,張繼,1966,70162,皇甫冉,2
922,28981,張繼,2336,79920,竇叔向,2
973,29675, 張祜,1111,35306,裴誼,2
973,29675, 張祜,1562,52564,盧簡求,2
973,29675, 張祜,1612,53364,師一,2
973,29675, 張祜,1768,57893,崔荆,2
973,29675, 張祜,3877,128312,薛鼎臣,2
973,29675, 張祜,4207,141560,楊太真,2
973,29675, 張祜,5505,178725,鄭模,2
991,30694,張九齡,1563,52589,盧懷慎,2
991,30694,張九齡,2375,80711,宋鼎,2
991,30694,張九齡,3135,105490,李林甫,2
991,30694,張九齡,3199,107290,李日知,2
991,30694,張九齡,3561,118429,姚崇,2
991,30694,張九齡,3756,124046,蘇氏,2
997,31430,張南史,1888,61438,朱放,2
1034,32508,張敬忠,378,11580,王主敬,2
1044,32594,張蠙,820,24265,賈島,2
1056,32877,張昌宗,1304,39585,武則天,2
1090,33285,張錫,3235,107853,李顯,2
1097,33347,張籍,322,8738,施肩吾,2
1097,33347,張籍,742,22920,于鵠,2
1097,33347,張籍,1012,32188,張蕭遠,2
1097,33347,張籍,4972,163630,丘儒,2
1114,35325,裴說,5242,170994,貫休,2
1127,35580,裴羽仙,1114,35325,裴說,2
1155,36115,裴迪,4625,150299,曇興,2
1169,36498,裴贄,528,15712,王渙,2
1176,36681,裴夷直,133,5758,唐仁烈,2
1176,36681,裴夷直,481,14961,王繢,2
1190,36946,裴略,2582,85391,溫彥博,2
1289,38399,武元衡,510,15365,王良會,2
1289,38399,武元衡,1168,36471,裴堪,2
1289,38399,武元衡,1285,38300,武譚,2
1289,38399,武元衡,1981,71934,魏正則,2
1289,38399,武元衡,2157,75147,鄒儒立,2
1289,38399,武元衡,2196,75997,徐放,2
1289,38399,武元衡,4154,140181,楊弘微,2
1289,38399,武元衡,5454,178058,鄭絪,2
1312,39953,孟郊,198,6807,章仇良,2
1312,39953,孟郊,1325,41310,孟寂,2
1312,39953,孟郊,1339,42674,孟郢,2
1312,39953,孟郊,1498,49448,盧殷,2
1312,39953,孟郊,1712,56820,崔純亮,2
1312,39953,孟郊,1762,57833,崔爽,2
1312,39953,孟郊,3562,118476,姚怤,2
1312,39953,孟郊,4093,138748,林藻,2
1312,39953,孟郊,4321,143741,柳淳,2
1312,39953,孟郊,5616,181285,悟空,2
1329,41346,孟浩然,267,8105,謝南池,2
1329,41346,孟浩然,667,18766,丁鳳,2
1329,41346,孟浩然,829,25744,賈昇,2
1329,41346,孟浩然,1193,36983,裴朏,2
1329,41346,孟浩然,1328,41337,孟洗然,2
1329,41346,孟浩然,1912,61906,朱去非,2
1329,41346,孟浩然,2165,75258,包融,2
1329,41346,孟浩然,4117,139499,獨孤册,2
1329,41346,孟浩然,5230,170515,閻防,2
1382,43326,司空圖,1536,51927,盧攜,2
1383,43558,司空曙,90,5084,高勝,2
1383,43558,司空曙,937,29312,張伯儀,2
1383,43558,司空曙,1537,51946,盧秦卿,2
1383,43558,司空曙,4312,143654,柳震,2
1383,43558,司空曙,4538,148150,曹桐椅,2
1403,44653,耿湋,5547,180317,第五琦,2
1428,45583,皎然,12,330,塵外,2
1428,45583,皎然,163,6370,廣通,2
1428,45583,皎然,5763,183451,曹原椅,2
1428,45583,皎然,650,18163,豆盧次方,2
1428,45583,皎然,753,23234,于頔,2
1428,45583,皎然,1000,31622,張志和,2
1428,45583,皎然,1166,36443,裴樞,2
1428,45583,皎然,1408,45305,重鈞,2
1428,45583,皎然,2476,83342,梁肅,2
1428,45583,皎然,2665,87568,道素,2
1428,45583,皎然,2898,96651,李仲宣,2
1428,45583,皎然,2914,99581,李皋,2
1428,45583,皎然,4111,139446,獨孤汜,2
1428,45583,皎然,4120,139522,如獻,2
1428,45583,皎然,5015,165937,陸士佳,2
1428,45583,皎然,5534,179867,鄭谷,2
1428,45583,皎然,2186,75794,從心,2
1428,45583,皎然,4264,143070,均,2
1428,45583,皎然,5898,501715,盧藻,2
1448,48418,伍喬,4443,146489,史虛白,2
1468,48794,盧延讓,1329,41346,孟浩然,2
1489,49156,盧儲,5793,183991,李氏,2
1501,49552,盧綸,1048,32786,張擢,2
1501,49552,盧綸,2726,89746,李方,2
1501,49552,盧綸,5821,500582,李叔度,2
1501,49552,盧綸,3351,114780,韋廣,2
1501,49552,盧綸,3519,117851,袁修,2
1501,49552,盧綸,3906,129051,薛存誠,2
1501,49552,盧綸,4498,147250,挺贇,2
1520,51632,盧肇,572,16325,王起,2
1547,52057,盧嗣業,3116,104961,李茂勳,2
1556,52335,盧仝,2497,83708,沈師魯,2
1556,52335,盧仝,5353,175159,含曦,2
1600,53091,虞世南,3167,106745,李泰,2
1605,53184,熊孺登,5734,182925,竇羣,2
1622,53451,岑文本,3129,105086,李世民,2
1626,53495,岑參,357,11004,許恩,2
1626,53495,岑參,924,29118,張獻誠,2
1626,53495,岑參,1183,36877,裴冕,2
1626,53495,岑參,1806,58750,崔圓,2
1626,53495,岑參,1987,72070,魏昇卿,2
1626,53495,岑參,2243,78175,鮮于晉,2
1626,53495,岑參,2625,86784,祁樂,2
1626,53495,岑參,4031,132498,杜希望,2
1626,53495,岑參,4925,160908,劉顒,2
1626,53495,岑參,4930,160944,劉單,2
1640,55294,任希古,4787,154531,長孫沖,2
1669,55976,崔珏,2730,89787,李商隱,2
1689,56500,崔致遠,4240,142005,楊贍,2
1706,56727,崔備,1289,38399,武元衡,2
1829,59260,崔善爲,482,14971,王績,2
1858,59680,牟融,3629,121842,范啓東,2
1858,59680,牟融,4165,140363,楊處厚,2
1868,59912,儲光羲,2666,87578,道虬,2
1868,59912,儲光羲,4762,154202,馬挺,2
1946,62302,白居易,134,5769,唐衢,2
1946,62302,白居易,288,8413,郭虛舟,2
1946,62302,白居易,289,8423,郭行餘,2
1946,62302,白居易,1947,63549,于季友,2
1946,62302,白居易,876,27988,張可績,2
1946,62302,白居易,941,29343,張殷衡,2
1946,62302,白居易,981,30578,張渾,2
1946,62302,白居易,1102,34629,張愔,2
1946,62302,白居易,1347,42925,鄧魴,2
1946,62302,白居易,1694,56603,崔能,2
1946,62302,白居易,1935,62200,白崔兒,2
1946,62302,白居易,1939,62239,白幼文,2
1946,62302,白居易,1940,62254,白龜兒,2
1946,62302,白居易,1952,69974,自遠,2
1946,62302,白居易,2361,80361,宗實,2
1946,62302,白居易,2416,81797,馮定,2
1946,62302,白居易,2506,84316,沈述師,2
1946,62302,白居易,2579,85363,神照,2
1946,62302,白居易,2581,85381,湘靈,2
1946,62302,白居易,3071,103598,李道樞,2
1946,62302,白居易,3221,107534,李昂,2
1946,62302,白居易,3338,112830,李忱,2
1946,62302,白居易,3366,115130,韋弘景,2
1946,62302,白居易,3458,116811,韋楚,2
1946,62302,白居易,5840,500810,吉皎,2
1946,62302,白居易,3521,117864,袁滋,2
1946,62302,白居易,3582,120370,韜光,2
1946,62302,白居易,5851,500970,蕭俛,2
1946,62302,白居易,3697,122837,蕭籍,2
1946,62302,白居易,4158,140237,楊瓊,2
1946,62302,白居易,4169,140643,楊穎士,2
1946,62302,白居易,4183,140926,楊魯士,2
1946,62302,白居易,4302,143554,胡杲,2
1946,62302,白居易,4664,151754,嚴謨,2
1946,62302,白居易,4889,160385,劉真,2
1946,62302,白居易,5105,167641,陳式五,2
1946,62302,白居易,5156,168466,周皓,2
1946,62302,白居易,5223,170322,關盼盼,2
1946,62302,白居易,5511,178781,鄭據,2
1946,62302,白居易,5614,181263,恆寂,2
1966,70162,皇甫冉,3514,117769,袁傪,2
1966,70162,皇甫冉,3515,117769,袁慘,2
1966,70162,皇甫冉,3778,124280,樊晃,2
1966,70162,皇甫冉,5859,501202,權驊,2
1966,70162,皇甫冉,5445,177919,鄭豐,2
1983,71983,魏璞,2149,74984,鳥窠禪師,2
1992,72115,魏徵,3129,105086,李世民,2
2015,72402,吳融,160,6133,廣利,2
2015,72402,吳融,3798,124543,韓惺,2
2015,72402,吳融,5425,177668,鄭元規,2
2113,73860,殷文圭,1169,36498,裴贄,2
2113,73860,殷文圭,4036,132539,杜荀鶴,2
2113,73860,殷文圭,5000,164292,陸龜蒙,2
2135,74357,詹敦仁,2136,74415,詹琲,2
2142,74496,鮑溶,3621,121705,范傳正,2
2142,74496,鮑溶,2144,74722,范傳真,2
2142,74496,鮑溶,2145,74732,范傳質,2
2142,74496,鮑溶,3775,124230,樊宗憲,2
2154,75033,魚玄機,2585,85418,溫庭筠,2
2154,75033,魚玄機,3251,109379,李郢,2
2168,75427,包佶,5736,182985,顧況,2
2207,76107,徐仲雅,4754,153723,馬希範,2
2230,76926,徐惠,3129,105086,李世民,2
2231,76940,徐晶,3976,130391,蔡孚,2
2234,76982,徐堅,864,26474,張說,2
2235,77033,徐鉉,64,4711,高遠,2
2235,77033,徐鉉,1049,32792,張易,2
2235,77033,徐鉉,5688,182324,喬匡舜,2
2235,77033,徐鉉,2638,87334,游簡言,2
2235,77033,徐鉉,2803,92911,李弘冀,2
2235,77033,徐鉉,3232,107818,李景達,2
2235,77033,徐鉉,3544,118234,彭芮,2
2235,77033,徐鉉,4851,159637,劉奐,2
2235,77033,徐鉉,5037,166445,陳彥,2
2235,77033,徐鉉,5067,167283,陳喬,2
2235,77033,徐鉉,5220,170293,印粲,2
2235,77033,徐鉉,5360,175264,鍾蒨,2
2324,79256,竇庠,3423,115931,韋渠牟,2
2324,79256,竇庠,3796,124525,韓皐,2
2333,79752,竇牟,2324,79256,竇庠,2
2333,79752,竇牟,5734,182925,竇羣,2
2336,79920,竇叔向,4108,139406,獨孤皇后,2
2366,80452,宋齊丘,3208,107384,李昇,2
2366,80452,宋齊丘,3209,107384,李昪,2
2379,80758,宋之問,2378,80749,宋之望,2
2408,81613,汪遵,2878,95774,李德裕,2
2408,81613,汪遵,4187,140968,楊收,2
2410,81638,馮延巳,2814,93312,李璟,2
2433,82103,顧非熊,4727,153325,厲玄,2
2453,83017,潘孟陽,4068,136878,權德輿,2
2492,83563,沈亞之,7,68,龐嚴,2
2500,83729,沈仲昌,4669,152000,嚴維,2
2502,83864,沈叔安,354,10842,許敬宗,2
2503,83875,沈佺期,2691,87862,太平公主,2
2503,83875,沈佺期,3754,123984,蘇味道,2
2511,84364,沈彬,3208,107384,李昇,2
2538,84780,褚亮,3129,105086,李世民,2
2555,85021,淸江,205,7102,章八元,2
2585,85418,溫庭筠,2586,85532,盧岵,2
2585,85418,溫庭筠,3856,127723,苗紳,2
2596,86185,溫會,5207,169788,段文昌,2
2618,86604,洛中舉子,3717,123071,茂英,2
2632,86852,郎士元,3196,107233,李敖,2
2712,88142,皮日休,1172,36605,裴坦,2
2712,88142,皮日休,2372,80674,宋垂文,2
2712,88142,皮日休,3375,115319,韋承貽,2
2712,88142,皮日休,4454,146586,史拱,2
2712,88142,皮日休,4633,150369,圓載,2
2730,89787,李商隱,228,7347,袞師,2
2730,89787,李商隱,3005,101680,李潘,2
2730,89787,李商隱,3120,104988,李執方,2
2730,89787,李商隱,3280,111526,李閬之,2
2730,89787,李商隱,3427,115988,韋潘,2
2730,89787,李商隱,3471,116940,韋蟾,2
2730,89787,李商隱,3684,122624,蕭澣,2
2730,89787,李商隱,4054,136632,杜勝,2
2730,89787,李商隱,4104,138896,獨孤雲,2
2730,89787,李商隱,5813,500400,令狐緒,2
2730,89787,李商隱,5522,178928,鄭畋,2
2752,91203,李端,519,15612,王逵,2
2752,91203,李端,3518,117842,袁稠,2
2752,91203,李端,3795,124511,韓紳卿,2
2752,91203,李端,3910,129107,薛戴,2
2752,91203,李端,5464,178195,鄭宥,2
2825,93571,李羣玉,3050,103245,李凝,2
2825,93571,李羣玉,3601,121472,封敖,2
2834,94106,李舜弦,435,14223,王衍,2
2854,94262,李頻,1784,58174,崔櫓,2
2854,94262,李頻,4731,153435,厲圖南,2
2854,94262,李頻,5502,178664,鄭薰,2
2866,95187,李嶠,4792,154601,長寧公主,2
2867,95549,李山甫,1849,59540,崇徽公主,2
2901,96682,李紳,439,14339,王行周,2
2901,96682,李紳,4857,159704,劉從周,2
2901,96682,李紳,5249,172313,鑒玄,2
2903,97304,李白,93,5109,高鎭,2
2903,97304,李白,453,14693,王嵩,2
