id1,id2,weight
97304,150196,1
97304,150203,1
97304,154252,1
97304,159164,1
97304,163260,1
97304,163975,1
97304,169278,1
97304,169326,1
97304,170285,1
97304,500055,1
97304,170374,1
97304,177280,2
97304,177550,1
97304,178338,1
97304,178867,3
97304,99288,1
97304,3424,1
97304,116852,1
99525,26474,1
99647,170509,1
99653,48028,1
99738,183681,2
99917,48028,1
99917,102300,1
99917,155060,1
99917,180444,1
99917,39953,1
100005,116074,1
100169,33347,1
100169,34682,1
100169,56385,1
100169,62302,2
100169,155372,2
100169,5382,1
100169,141893,1
100283,112922,1
100294,106788,1
100306,107853,1
100334,77033,1
100382,71450,1
100382,500588,1
100382,501862,1
100382,2057,1
100382,56277,1
100497,104929,1
100518,16325,1
100518,182498,1
100518,136725,1
100518,154670,1
100518,169064,1
100565,23323,1
100770,80452,1
100770,93312,3
100786,5801,1
100786,28859,1
100786,73615,1
100786,78933,3
100786,80758,1
100786,107853,12
100786,154601,1
100786,172508,1
100786,107853,1
101069,78871,1
101069,133203,1
101069,58340,1
101229,153723,1
101282,3233,1
101295,48028,1
101376,3432,1
101376,6114,1
101376,7873,1
101376,9210,1
101376,23234,1
101376,29675,1
101376,38083,1
101376,55470,1
101376,61960,1
101376,72327,1
101376,73576,1
101376,80705,1
101376,87601,1
101376,87617,1
101376,102300,4
101376,115370,1
101376,116229,1
101376,117014,1
101376,118200,1
101376,500613,1
101376,141047,1
101376,141735,1
101376,145411,1
101376,149054,1
101376,149292,1
101541,16325,1
101541,169064,1
101644,105086,1
101644,123942,1
101726,26474,1
101726,101793,2
101726,110199,1
101726,141855,1
101726,152718,1
101793,28235,1
101793,81471,1
101793,92343,1
101793,101726,2
101793,120454,1
101793,136878,6
102030,57623,1
102030,61438,1
102030,61980,1
102030,122488,1
102030,125901,1
102030,164009,1
102030,170404,3
102092,87862,1
102092,92872,1
102300,103190,1
102385,23559,1
102385,107241,1
102395,14223,1
102465,11928,1
102465,14827,1
102477,5533,1
102477,12845,1
102477,102491,1
102477,131115,1
102477,136617,1
102477,152739,1
102570,102572,1
102575,152000,1
102603,500644,1
102603,501870,1
102603,501871,1
102603,122157,1
102673,23323,1
102679,3558,2
102679,5911,1
102679,183908,1
102679,11488,1
102679,23462,1
102679,23920,1
102679,24265,4
102679,27965,2
102679,28551,2
102679,36498,1
102679,37228,1
102679,43326,1
102679,48151,1
102679,182740,1
102679,73747,2
102679,75756,1
102679,84546,1
102679,85149,2
102679,87488,1
102679,181347,1
102679,88128,1
102679,93463,2
102679,106626,1
102679,118074,4
102679,120434,1
102679,123150,1
102679,501052,1
102679,138628,1
102679,146756,1
102679,147991,4
102679,149306,1
102679,159115,1
102679,160547,1
102679,168096,2
102679,173830,2
102679,174444,1
102679,177384,1
102679,179052,1
103266,160053,1
103266,501873,1
103266,501874,1
103266,501875,1
103266,501876,1
103326,78933,2
103326,107853,3
103360,100578,1
103360,112614,1
103360,152662,1
103360,173134,4
103540,23323,1
103547,73230,1
103553,78453,1
103653,3308,1
103653,5801,1
103653,7208,1
103653,28859,1
103653,37234,1
103653,37720,1
103653,39585,2
103653,44437,1
103653,48192,1
103653,48204,1
103653,71943,1
103653,78306,1
103653,78933,2
103653,80056,1
103653,87465,1
103653,107267,1
103653,107853,27
103653,110199,1
103653,117054,2
103653,140117,1
103653,143365,1
103653,154601,1
103653,107853,1
103653,501877,1
103653,501879,1
103653,501880,1
103653,501881,1
103653,501882,1
103653,181940,1
103653,501884,1
103653,501885,1
103653,501886,1
103653,501887,1
103653,501888,1
103653,501889,1
103881,33304,1
103945,24265,1
103945,112830,1
103945,126119,1
104015,11649,1
104015,104045,1
104015,15214,1
104015,18198,2
104015,181866,1
104015,22683,1
104015,26474,1
104015,181849,1
104015,32392,1
104015,34611,1
104015,36801,1
104015,37200,1
104015,53018,1
104015,58200,1
104015,70162,4
104015,71450,2
104015,79920,1
104015,80150,1
104015,86852,1
104015,87286,1
104015,87446,1
104015,91203,1
104015,102617,1
104015,100021,6
104015,100631,1
104015,106835,1
104015,110154,1
104015,112652,1
104015,115489,1
104015,115846,1
104015,116921,3
104015,117530,1
104015,117769,1
104015,122991,1
104015,123805,1
104015,127542,1
104015,129276,1
104015,132488,1
104015,132398,1
104015,138911,1
104015,152000,3
104015,152620,1
104015,183681,1
104015,165832,1
104015,166000,1
104015,170404,1
104015,175616,1
104015,177620,1
104015,179886,1
104594,38399,3
104722,93571,1
104782,16055,1
104891,105878,1
104929,129403,1
105015,94216,1
105027,8352,1
105027,44582,1
105027,122209,1
105027,146337,1
105086,72115,2
105086,78384,3
105086,79164,1
105086,118023,1
105086,122157,1
105086,140554,1
105086,154558,1
105086,78384,1
105086,122157,1
105449,89692,1
105490,5166,1
105490,110199,2
105490,125130,1
105490,139742,1
105633,105635,1
105638,29413,2
105638,33171,1
105638,48173,1
105638,53424,1
105638,70068,4
105638,83563,1
105638,101628,1
105638,500631,1
105638,115380,1
105638,117964,1
105638,126119,2
105638,130900,1
105638,136632,1
105638,136856,1
105638,141735,1
105638,105776,1
105638,146646,1
105638,166477,1
105854,170609,1
105860,93571,1
105878,31699,1
105878,88142,3
105878,164292,1
105944,61699,1
105955,181348,1
105970,92459,1
105970,94871,1
105980,169788,2
105998,4897,1
105998,6452,1
105998,8972,1
105998,14881,1
105998,15955,1
105998,30535,1
105998,33241,1
105998,33278,1
105998,34602,2
105998,37431,6
105998,182324,1
105998,59808,1
105998,75228,1
105998,76025,1
105998,76068,1
105998,77033,1
105998,80693,3
105998,81607,1
105998,84364,3
105998,87630,6
105998,93150,1
105998,95765,2
105998,107384,1
105998,118218,2
105998,118278,1
105998,118356,3
105998,126051,1
105998,127463,1
105998,130269,1
105998,130312,4
105998,131109,1
105998,138587,1
105998,143350,1
105998,146221,1
105998,146489,1
105998,148467,1
105998,160442,1
105998,160787,1
105998,163554,6
105998,167772,1
105998,168027,2
105998,173810,1
105998,177390,3
105998,177442,1
105998,180481,1
106645,93312,1
106656,38399,1
106733,29370,1
106896,35542,2
106922,107853,1
106929,7272,1
106929,7290,2
106929,55372,1
106929,72705,1
106929,73633,6
106929,105545,3
106929,118004,2
106929,121874,1
106929,129610,1
106929,129711,1
106929,138540,1
106929,146366,1
106929,147171,1
106929,147985,1
106929,152602,1
106929,107083,1
106929,160651,2
106929,166568,1
106929,166685,1
106929,177146,1
107165,26174,1
107241,41261,1
107267,39585,1
107290,107853,1
107318,26474,1
107318,110199,1
107368,19128,1
107368,62302,1
107384,76043,1
107384,80452,1
107417,182618,2
107477,164235,1
107500,7284,1
107500,18932,1
107500,118074,1
107534,34682,1
107534,73292,1
107583,24211,1
107604,153756,2
107613,169064,1
107686,107853,1
107692,181352,1
107692,150124,1
107837,93312,1
107853,5795,1
107853,39585,1
107853,59658,1
107853,115875,1
107853,170441,1
107853,95187,1
107853,159748,1
107853,57471,2
107853,180095,2
107853,144877,1
107853,100786,1
107853,103653,1
107853,154274,1
107853,128467,1
107853,80758,1
107853,165706,1
107853,501915,2
107853,154601,1
107853,78933,1
107853,87862,1
107853,94064,1
107853,39404,1
107853,170441,1
107853,79988,1
107853,80309,1
107853,152723,1
109273,73009,1
109291,116860,1
109297,39922,1
109325,82045,3
109325,132539,1
109325,168376,1
109379,17879,1
109379,24265,1
109379,25842,1
109379,34682,1
109379,35812,1
109379,89787,2
109379,100300,1
109379,131115,1
109379,141132,1
109379,150417,1
109379,163462,3
109379,164285,1
109379,169320,1
109379,173830,1
109379,178905,1
109587,127785,2
109587,180574,1
109606,181940,2
109606,109618,1
109606,15254,1
109606,16917,1
109606,23174,1
109606,26187,3
109606,32339,1
109606,32975,1
109606,36115,1
109606,37023,1
109606,45347,1
109606,109716,1
109606,57317,1
109606,58783,1
109606,58912,1
109606,71450,1
109606,72172,1
109606,73345,1
109606,78365,1
109606,78453,2
109606,79139,1
109606,82863,1
109606,83411,1
109606,84926,1
109606,102293,1
109606,107308,2
109606,107437,2
109606,121528,1
109606,124075,1
109606,124116,1
109606,126045,1
109606,130521,7
109606,139917,1
109606,154701,1
109606,160798,1
109606,160821,3
109606,160931,1
109606,166514,2
109606,174419,1
110068,42990,1
110199,5342,1
110199,6101,1
110199,11041,1
110199,17498,1
110199,26474,9
110199,36031,1
110199,36655,1
110199,42934,1
110199,44360,2
110199,55702,1
110199,57857,1
110199,58582,1
110199,72339,1
110199,78331,1
110199,79440,1
110199,80536,2
110199,81944,2
110199,82026,1
110199,95109,1
110199,101150,6
110199,105086,1
110199,106886,1
110199,107204,1
110199,107380,1
110199,110188,1
110199,117736,1
110199,122872,1
110199,122985,1
110199,127947,1
110199,129450,1
110199,139742,1
110199,141560,2
110199,160804,1
110199,166374,1
110199,172492,1
110199,177562,1
110199,178363,1
111470,23323,1
111502,114927,1
111545,39585,1
111571,2027,1
111571,6146,5
111571,8609,1
111571,9039,1
111571,15621,1
111571,16237,1
111571,25804,1
111571,26260,1
111571,29304,1
111571,29321,1
111571,35795,1
111571,38399,2
111571,43558,1
111571,48028,1
111571,49552,1
111571,55096,1
111571,56662,1
111571,57261,2
111571,182577,1
111571,59387,1
111571,73383,1
111571,73431,1
111571,73464,1
111571,79752,1
111571,84619,2
111571,92423,1
111571,101793,1
111571,101715,1
111571,500939,1
111571,122830,1
111571,127542,1
111571,139863,1
111571,141457,1
111571,144361,1
111571,144563,1
111571,159722,2
111571,163746,1
111571,168046,1
111571,173134,1
111571,177744,1
111571,178621,1
111571,181142,1
111571,181180,1
111571,184020,1
111571,163331,1
111571,183353,1
111571,6146,6
111571,136650,2
111571,116775,1
111571,8207,1
111571,24265,1
111571,84619,1
112100,80758,1
112131,45583,1
112182,105086,1
112211,112205,1
112323,8021,1
112323,29338,1
112347,101150,1
112347,103902,1
112347,138547,1
112435,18652,1
112435,52528,1
112447,29181,2
112552,39585,1
112771,107853,1
112812,110199,1
112812,140820,1
112830,59209,1
112830,62302,1
112830,72201,1
112830,130275,1
112922,5540,1
112922,96661,2
112922,100319,1
112922,501523,6
112997,45583,1
113015,84690,1
113061,125,1
113061,7102,1
113061,17718,7
113061,18173,1
113061,18994,2
113061,22481,1
113061,22619,4
113061,22683,1
113061,29605,1
113061,32299,1
113061,35325,2
113061,35898,1
113061,37738,1
113061,41129,1
113061,43018,1
113061,182195,3
113061,43558,1
113061,45583,1
113061,182281,4
113061,48582,1
113061,48838,1
113061,48884,2
113061,49087,5
113061,51522,1
113061,52242,5
113061,52874,1
113061,56634,6
113061,57191,1
113061,113527,1
113061,182566,4
113061,60439,7
113061,73519,1
113061,73529,3
113061,73556,2
113061,75147,1
113061,78325,1
113061,78428,1
113061,79200,3
113061,113655,1
113061,81718,1
113061,81855,4
113061,182985,1
113061,183003,1
113061,84612,1
113061,85354,2
113061,86632,2
113061,96402,1
113061,96495,1
113061,99880,9
113061,101793,1
113061,102638,1
113061,501464,1
113061,103914,1
113061,104754,1
113061,106764,1
113061,107194,1
113061,113894,1
113061,111535,1
113061,111571,1
113061,114803,28
113061,115022,1
113061,115104,1
113061,115147,21
113061,115786,1
113061,115918,1
113061,116908,2
113061,116993,1
113061,117273,2
113061,117377,5
113061,117530,2
113061,118399,1
113061,118399,1
113061,122645,1
113061,501378,5
113061,126027,3
113061,129183,1
113061,130521,1
113061,139945,1
113061,141396,3
113061,141439,1
113061,141820,1
113061,143163,2
113061,184064,1
113061,145082,4
113061,146330,1
113061,146872,3
113061,148617,4
113061,150314,1
113061,152620,1
113061,152638,1
113061,154438,2
113061,154663,1
113061,160196,1
113061,163746,8
113061,170381,2
113061,170515,1
113061,170551,1
113061,172918,2
113061,172971,1
113061,174963,1
113061,175411,1
113061,177690,2
113061,178324,1
113061,178977,1
113061,181180,1
113061,181192,1
113061,181245,5
114927,3308,1
114927,23939,1
114927,78933,2
114927,107853,7
114927,110199,1
114927,172508,1
115028,28029,1
115028,182985,1
115028,163746,1
115483,409,1
115669,11573,1
115669,52763,1
115806,110199,1
115875,38321,1
115875,39585,1
115875,107853,1
115875,110199,1
115931,49552,1
115931,79256,1
115975,164235,1
116001,26474,1
116001,80758,1
116001,110199,1
116037,55228,1
116105,58302,1
116157,133203,2
116179,8732,1
116242,62302,1
116277,9216,1
116277,26122,1
116277,28943,1
116277,30634,1
116277,48622,1
116277,51547,1
116277,59088,1
116277,73493,2
116277,116457,1
116277,97304,1
116277,116179,1
116277,117457,2
116277,122540,1
116277,127953,1
116277,132539,1
116277,116654,1
116277,142736,1
116277,142778,1
116277,144690,1
116277,148449,1
116277,148986,1
116277,153258,1
116277,159225,1
116277,168501,4
116277,170994,1
116277,175152,1
116277,177702,1
116277,179052,1
116277,181332,1
116775,79752,1
116775,126119,1
116775,111571,1
116775,8207,1
116775,24265,1
116852,97304,1
116852,3424,1
116866,131071,1
116878,26474,1
116878,110199,1
116940,51516,1
116940,75947,1
116940,93441,1
116940,102632,1
116940,169962,1
116940,178928,1
116940,85418,1
116940,169962,1
117054,14347,1
117054,26474,2
117054,58206,2
117054,58582,3
117054,72212,1
117054,87862,1
117054,107853,3
117054,116121,1
117325,181757,2
117408,100909,1
117408,7510,1
117408,7510,1
117442,44606,1
117442,122366,1
117530,73464,1
117616,500816,1
117622,500816,1
117650,7510,2
117650,165947,1
117650,32002,1
117720,112347,1
117759,160196,1
117759,165888,1
117769,165888,1
117769,160196,1
117769,56616,1
117769,501951,1
117769,8517,1
117858,105086,1
117903,26474,2
117903,110199,2
117921,120454,1
117935,121643,1
118004,112778,1
118040,45583,1
118049,62285,1
118074,7968,1
118074,80370,1
118074,84938,1
118074,103196,1
118074,500838,1
118074,150356,1
118074,159225,1
118200,33114,1
118245,42919,1
118263,4877,1
118263,182806,1
118288,16325,1
118288,39566,1
118288,60507,1
118288,169064,1
118315,87801,1
118326,180493,1
118333,169788,2
118376,122209,1
118383,7817,1
118399,78846,1
118399,145425,1
118399,169247,1
118429,39585,1
118429,110199,1
118491,169788,2
118514,138,1
118514,9009,1
118514,16325,2
118514,23553,1
118514,23639,1
118514,34654,1
118514,52555,1
118514,101541,1
118514,103318,1
118514,118747,1
118514,127517,1
118514,130182,1
118514,139742,1
118514,141132,1
118514,141813,1
118514,160739,1
118514,169919,1
118722,501268,4
118747,138,3
118747,3376,2
118747,6018,1
118747,6541,1
118747,8346,1
118747,8687,1
118747,81902,1
118747,11628,1
118747,11991,3
118747,15085,1
118747,15732,1
118747,15974,1
118747,17536,1
118747,18198,1
118747,19013,2
118747,22043,1
118747,23836,1
118747,24265,13
118747,25708,1
118747,25890,2
118747,26148,1
118747,27988,1
118747,28002,1
118747,28019,1
118747,28949,1
118747,29556,1
118747,32211,1
118747,33141,1
118747,33347,3
118747,34682,3
118747,35278,1
118747,35408,1
118747,35519,2
118747,35906,1
118747,36359,1
118747,36819,3
118747,38189,1
118747,51431,2
118747,51964,2
118747,53377,1
118747,55378,2
118747,55399,1
118747,182491,2
118747,55994,1
118747,56088,1
118747,57177,1
118747,57276,3
118747,58101,6
118747,58434,1
118747,58974,1
118747,182618,2
118747,62302,4
118747,70039,1
118747,73332,1
118747,74054,4
118747,75734,1
118747,80144,1
118747,81533,1
118747,81925,1
118747,82103,1
118747,183006,1
118747,83082,1
118747,83371,1
118747,84606,1
118747,85243,1
118747,86625,1
118747,90908,5
118747,89755,1
118747,91139,4
118747,92613,1
118747,183192,2
118747,183198,1
118747,93571,1
118747,94244,1
118747,94262,3
118747,95774,3
118747,96677,1
118747,96682,4
118747,102262,1
118747,103360,3
118747,105463,1
118747,107534,1
118747,107613,1
118747,107680,1
118747,112467,4
118747,115284,1
118747,115536,1
118747,123960,1
118747,124976,2
118747,126119,1
118747,127477,1
118747,127825,1
118747,501046,1
118747,130997,1
118747,133145,1
118747,138766,1
118747,138858,1
118747,139515,1
118747,140301,2
118747,141175,4
118747,141644,1
118747,141735,1
118747,142018,2
118747,143471,2
118747,143512,1
118747,144795,3
118747,148523,2
118747,148602,1
118747,149048,1
118747,149119,2
118747,149160,1
118747,150666,1
118747,151700,5
118747,152469,1
118747,152905,1
118747,152944,2
118747,153310,1
118747,153317,1
118747,153325,5
118747,153756,3
118747,155372,5
118747,159173,1
118747,159225,1
118747,159737,1
118747,163293,1
118747,163593,1
118747,163605,1
118747,163933,1
118747,166085,1
118747,167400,1
118747,167413,1
118747,167778,1
118747,120009,1
118747,173094,2
118747,173134,3
118747,173830,9
118747,120073,1
118747,175360,1
118747,177674,1
118747,178428,3
120370,62302,1
120448,153723,1
120454,3233,1
120454,5306,1
120454,6645,2
120454,8145,1
120454,8566,1
120454,8615,1
120454,12796,1
120454,14744,1
120454,14937,1
120454,15221,1
120454,17764,1
120454,29562,1
120454,31430,1
120454,181849,1
120454,32438,1
120454,32821,1
120454,35979,1
120454,35972,1
120454,37455,1
120454,38075,1
120454,38246,2
120454,39953,1
120454,43558,2
120454,120670,2
120454,48628,1
120454,182720,1
120454,52264,1
120454,53067,1
120454,182504,1
120454,56889,1
120454,57931,12
120454,61438,2
120454,70162,1
120454,71450,1
120454,72677,1
120454,73854,1
120454,75427,2
120454,78649,1
120454,81374,1
120454,86852,1
120454,87446,1
120454,90979,1
120454,96402,3
120454,100021,1
120454,100275,1
120454,100382,1
120454,101235,1
120454,104015,1
120454,104793,3
120454,120954,1
120454,112149,3
120454,115555,1
120454,116097,1
120454,117921,1
120454,121554,1
120454,122495,1
120454,122645,1
120454,123097,1
120454,124103,1
120454,128525,1
120454,129438,1
120454,139509,1
120454,141820,1
120454,143105,1
120454,143463,1
120454,501316,1
120454,146872,3
120454,148617,1
120454,150513,1
120454,152675,1
120454,155372,1
120454,159197,1
120454,160547,1
120454,160672,1
120454,164009,4
120454,166715,1
120454,169736,1
120454,173830,1
120454,175616,1
120454,177681,1
120454,179867,1
120454,179918,1
120454,180586,1
120454,180692,1
121362,2004,1
121362,75427,1
121362,100021,1
121362,152805,1
121420,87966,1
121434,182495,1
121434,92250,1
121434,147336,1
121454,23202,1
121643,6818,1
121643,117935,1
121643,121692,1
121679,100909,1
121679,7510,1
121705,45583,1
121705,121882,1
121785,22866,1
121827,152000,1
121851,62302,1
121868,101150,1
121899,121888,1
121910,152000,2
121934,14223,1
121960,86428,1
121967,13017,1
122007,23686,1
122007,146799,1
122017,177720,1
122022,123837,1
122072,78933,1
122072,107853,10
122072,154601,1
122144,172655,1
122157,105086,1
122157,102603,1
122157,154558,1
122157,78384,1
122174,148523,1
122191,7157,1
122209,18977,1
122209,24245,2
122209,28514,1
122209,31616,1
122209,32865,1
122209,43160,1
122209,182287,1
122209,75180,1
122209,92244,1
122209,144484,1
122209,145579,1
122209,160196,1
122209,165800,1
122209,166046,1
122366,26474,2
122366,80536,1
122366,81944,1
122366,110199,2
122553,38399,1
122604,17879,1
122663,89692,1
122685,102092,1
122699,175264,1
122699,77033,2
122699,501958,1
122699,166652,1
122892,172333,1
122923,76543,1
122960,7510,1
122969,25696,1
122998,14791,1
122998,500995,1
123023,130884,1
123048,147372,1
123048,178650,1
123060,143735,1
123060,147458,1
123104,167799,1
123156,169388,1
123205,107853,2
123232,25823,1
123232,26474,1
123232,110199,1
123250,3308,1
123250,12812,1
123250,18133,1
123250,26474,2
123250,28859,1
123250,39585,1
123250,52589,1
123250,182486,1
123250,58470,6
123250,71943,2
123250,78933,2
123250,80056,1
123250,84827,3
123250,87862,1
123250,94151,1
123250,105865,1
123250,107853,20
123250,110199,20
123250,116933,1
123250,117054,2
123250,118429,2
123250,123205,1
123250,132189,1
123250,141666,1
123250,144877,1
123250,172508,1
123760,110199,1
123760,118429,1
123829,160196,1
123837,181589,1
123837,56570,1
123837,96389,1
123837,104903,1
123837,117702,1
123837,122022,1
123837,136872,1
123837,139938,1
123837,149112,1
123837,180377,1
123906,76543,1
123906,180586,1
123948,141560,1
123984,38321,1
123984,39585,2
123984,75762,1
124147,48761,1
124176,152000,3
124193,94871,1
124295,16325,1
124295,169064,1
124343,141776,1
124343,501961,1
124343,182985,1
124417,62302,1
124433,101217,1
124464,26474,1
124464,110199,2
124484,93571,1
124490,59338,2
124490,3356,2
124543,15592,1
124543,15700,1
124543,15712,1
124543,124568,1
124543,36498,1
124543,37604,1
124543,37792,1
124543,57351,1
124543,58648,1
124543,72402,3
124543,72924,1
124543,78749,1
124543,86133,1
124543,99867,1
124543,103167,1
124543,105829,1
124543,106798,5
124543,107349,1
124543,109193,7
124543,140761,1
124543,140777,1
124543,141531,1
124543,152584,1
124543,159146,1
124543,173123,2
124543,175321,4
124543,177152,4
124543,72689,1
124543,177761,2
124543,180586,1
124875,101217,1
124914,154211,1
124933,28139,1
124976,126119,2
125016,23901,1
125152,5509,1
125152,8352,1
125152,11655,1
125152,14513,2
125152,15871,1
125152,17636,1
125152,17999,1
125152,18816,2
125152,181866,1
125152,22683,2
125152,23764,1
125152,26187,1
125152,28227,1
125152,29353,1
125152,29656,1
125152,32293,1
125152,37774,1
125152,38100,1
125152,41231,5
125152,53178,1
125152,57611,1
125152,57684,1
125152,70054,1
125152,73243,1
125152,125152,1
125152,86852,2
125152,87286,1
125152,94030,1
125152,95741,1
125152,102644,1
125152,104015,1
125152,107456,1
125152,121356,1
125152,123250,1
125152,124126,1
125152,138911,1
125152,140995,1
125152,141784,1
125152,146324,1
125152,149236,1
125152,153159,1
125152,154342,1
125152,160196,1
125152,160506,1
125152,161006,1
125152,172912,1
125152,172912,1
125152,175616,1
125926,139608,1
125982,14223,2
126003,106788,1
126009,49266,1
126015,23133,1
126015,23133,1
126051,77033,1
126051,78062,1
126051,112922,1
126051,152540,1
126051,167278,1
126119,5193,1
126119,5769,1
126119,6146,1
126119,6470,1
126119,6561,1
126119,7961,1
126119,8021,1
126119,8207,1
126119,11991,1
126119,14902,2
126119,15414,3
126119,15877,1
126119,18942,2
126119,23234,1
126119,23588,1
126119,24265,2
126119,27873,1
126119,28029,2
126119,28235,2
126119,29413,3
126119,32211,4
126119,32918,11
126119,33347,18
126119,34682,12
126119,35653,1
126119,36661,1
126119,38399,2
126119,39953,8
126119,42774,1
126119,51431,6
126119,52335,2
126119,53030,1
126119,126532,1
126119,55429,5
126119,56385,1
126119,59387,1
126119,62302,2
126119,70068,3
126119,73038,2
126119,73425,1
126119,73696,1
126119,73753,6
126119,74459,1
126119,75147,1
126119,78631,1
126119,78739,1
126119,79256,1
126119,79752,1
126119,182970,3
126119,183009,1
126119,87862,1
126119,92343,1
126119,92423,5
126119,92522,1
126119,92990,2
126119,93012,1
126119,97222,1
126119,97304,1
126119,99514,1
126119,99653,2
126119,99917,1
126119,101295,3
126119,101715,1
126119,103360,5
126119,104897,1
126119,500137,2
126119,107446,1
126119,110068,1
126119,110174,1
126119,112546,1
126119,113061,1
126119,115669,1
126119,115875,1
126119,116775,1
126119,121540,1
126119,121577,1
126119,122645,1
126119,124193,1
126119,124976,3
126119,125060,2
126119,125124,1
126119,127430,1
126119,130820,1
126119,133203,2
126119,141011,1
126119,501455,1
126119,141457,2
126119,141893,1
126119,143229,1
126119,143768,2
126119,145209,1
126119,150158,1
126119,151754,1
126119,153559,8
126119,154404,1
126119,159071,3
126119,159089,3
126119,159204,1
126119,164256,2
126119,166085,1
126119,166235,1
126119,166715,1
126119,168307,2
126119,168552,1
126119,170615,1
126119,175431,3
126119,177752,2
126119,178428,1
126119,178705,1
126119,180007,3
126119,29413,1
126119,99917,1
126119,99917,1
127517,110199,1
127542,127544,1
127542,43558,1
127803,82994,1
127868,92538,1
127868,102092,1
127953,11120,1
127953,15671,1
127953,15877,1
127953,19128,1
127953,24265,1
127953,28551,1
127953,55256,1
127953,55456,1
127953,62302,2
127953,72918,1
127953,81808,1
127953,81919,1
127953,87353,1
127953,92400,1
127953,94115,2
127953,94262,1
127953,99852,1
127953,101580,3
127953,103196,2
127953,106633,1
127953,115626,1
127953,122910,1
127953,127929,1
127953,131115,2
127953,133203,2
127953,141627,1
127953,143156,1
127953,143506,1
127953,145068,2
127953,147136,1
127953,147942,2
127953,151723,1
127953,153159,1
127953,153756,1
127953,154449,1
127953,155372,1
127953,159225,1
127953,159716,1
127953,160061,1
127953,160547,1
127953,160962,1
127953,161000,1
127953,168120,1
127953,168369,1
127953,173830,1
127953,174438,1
127953,175023,1
127953,178019,1
128467,5801,1
128467,78933,2
128467,107853,5
128467,172508,1
128467,107853,1
128552,169956,1
128570,144369,1
128580,3599,1
128580,5009,1
128580,6146,1
128580,16742,2
128580,19128,1
128580,27928,1
128580,38399,3
128580,51693,1
128580,73032,1
128580,95774,1
128580,99653,1
128580,114914,1
128580,115669,2
128580,122553,1
128580,130820,1
128580,155372,1
128580,169788,1
128580,169962,1
128796,3443,1
128796,17879,1
128796,22676,1
128796,35812,1
128796,182288,1
128796,49146,1
128796,57863,1
128796,60501,1
128796,84502,1
128796,89787,1
128796,92343,1
128796,97222,1
128796,101580,1
128796,105469,2
128796,112830,1
128796,116218,2
128796,121472,1
128796,500970,1
128796,124445,1
128796,124887,1
128796,127908,1
128796,136725,4
128796,140968,1
128796,143698,1
128796,148481,1
128796,149187,1
128796,152784,1
128796,154683,1
128796,178506,1
129044,102092,1
129051,101793,1
129051,169927,1
129080,105086,1
129093,183115,1
129116,23323,1
129183,59912,1
129316,160053,1
129350,5334,1
129376,39585,2
129376,44360,1
129376,112530,1
129502,14725,1
129516,182276,1
129521,4991,2
129521,35445,15
129628,178881,1
129692,168154,2
129721,15315,2
129721,15749,1
129721,22229,1
129721,32594,1
129721,49081,1
129721,51575,1
129721,52041,1
129721,52719,1
129721,182517,1
129721,57667,1
129721,57775,1
129721,72402,1
129721,76150,2
129721,78282,1
129721,87587,1
129721,99771,1
129721,106823,1
129721,109193,1
129721,117047,1
129721,121462,2
129721,122904,1
129721,129661,1
129721,138593,1
129721,138637,3
129721,138742,1
129721,138818,1
129721,140761,1
129721,140777,2
129721,145622,3
129721,146402,1
129721,76150,1
129721,150666,1
129721,166707,1
129721,166707,1
129721,167327,1
129721,167339,1
129721,167351,4
129721,167600,1
129721,170994,1
129721,172649,1
129721,172655,15
129721,172879,1
129721,177523,2
129721,178928,1
129721,180685,1
130182,16325,1
130182,169064,1
130209,155054,1
130239,129721,1
130275,112830,1
130294,12722,1
130391,16094,1
130391,110199,2
130438,32502,1
130438,33214,1
130438,86649,1
130438,130465,1
130465,110199,1
130511,115028,1
130511,182985,1
130521,6825,1
130521,23475,1
130521,25882,1
130521,59912,2
130521,84484,1
130521,177731,1
130686,130688,1
130686,169927,1
130749,152000,2
130782,105086,1
130782,23202,1
131057,25930,1
131057,39404,1
131057,43114,1
131115,6006,2
131115,6896,1
131115,8997,1
131115,9216,3
131115,15828,2
131115,16325,1
131115,17879,5
131115,18873,2
131115,26180,1
131115,30599,1
131115,32451,2
131115,32851,1
131115,500719,4
131115,35812,1
131115,35925,1
131115,36605,2
131115,36819,1
131115,37515,1
131115,42621,2
131115,43060,2
131115,48660,3
131115,182288,3
131115,52564,1
131115,182503,1
131115,56242,1
131115,56385,1
131115,58974,1
131115,59094,2
131115,59209,1
131115,59366,1
131115,60507,2
131115,61887,1
131115,69876,2
131115,72115,1
131115,72237,1
131115,74002,2
131115,74496,1
131115,78893,1
131115,79213,1
131115,80659,1
131115,81495,1
131115,83520,1
131115,83533,1
131115,83563,1
131115,83747,4
131115,84316,2
131115,87669,1
131115,87789,1
131115,181349,1
131115,89755,1
131115,91139,1
131115,92720,1
131115,93571,1
131115,95774,1
131115,102477,1
131115,103598,1
131115,105436,2
131115,106607,2
131115,106859,3
131115,107534,1
131115,107613,1
131115,109379,1
131115,110068,1
131115,112279,1
131115,112830,2
131115,116821,2
131115,118288,1
131115,122519,1
131115,124445,2
131115,125073,1
131115,126119,1
131115,128398,1
131115,129025,1
131115,129171,1
131115,130957,3
131115,132168,1
131115,133203,1
131115,136611,1
131115,145385,1
131115,145650,1
131115,146536,1
131115,149365,1
